,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฐณภฮ ผ๘ธลผ๖,ฟฑนภฮ ผ๘ธลผ๖,ฑโฐ ผ๘ธลผ๖
0,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210827,-233,0,833
1,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210826,-208,0,808
2,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210825,-207,0,807
3,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210824,-202,0,802
4,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210823,-185,0,785
5,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210820,-198,0,798
6,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210819,-188,0,338
7,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210818,-188,0,338
8,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210817,-185,0,335
9,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210813,-180,0,330
10,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210812,-178,0,-122
11,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210811,-177,0,-123
12,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210810,-177,0,-123
13,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210809,-178,0,-122
14,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210806,-178,0,-122
15,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210805,-176,0,-124
16,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210804,-203,0,-97
17,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210803,-160,0,-140
18,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210802,-159,0,159
19,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210730,-164,0,164
20,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210729,-164,0,164
21,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210728,-167,0,167
22,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210727,-170,0,170
23,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210726,-175,0,175
24,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210723,-174,0,174
25,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210722,-168,0,168
26,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210721,-148,0,148
27,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210720,-149,0,149
28,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210719,-150,0,150
29,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210716,-155,0,155
30,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210715,-154,0,154
31,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210714,-143,0,143
32,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210713,-85,0,85
33,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210712,-104,0,104
34,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210709,-103,0,103
35,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210708,-90,0,90
36,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210707,-91,0,91
37,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210706,-102,0,102
38,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210705,-79,0,79
39,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210702,-117,0,117
40,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210701,-118,0,118
41,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210630,-119,0,119
42,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210629,-94,0,94
43,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210628,-95,0,95
44,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210625,-115,0,115
45,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210624,-174,0,174
46,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210623,-224,0,224
47,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210622,-226,0,226
48,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210621,-226,0,226
49,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210618,-208,0,208
50,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210617,-205,0,205
51,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210616,-205,0,205
52,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210615,-201,0,201
53,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210614,-201,0,201
54,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210611,-202,0,202
55,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210610,-195,0,195
56,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210609,-195,0,195
57,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210608,-196,0,196
58,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210607,-207,0,207
59,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210604,-207,0,207
60,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210603,-216,0,216
61,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210602,-216,0,216
62,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210601,-234,0,234
63,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210531,-195,0,195
64,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210528,-195,0,195
65,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210527,-194,0,194
66,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210526,-196,0,196
67,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210525,-195,0,195
68,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210524,-184,0,184
69,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210521,-196,0,196
70,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210520,-183,0,183
71,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210518,-193,0,193
72,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210517,-191,0,191
73,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210514,-191,0,191
74,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210513,-189,0,189
75,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210512,-190,0,190
76,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210511,-192,0,192
77,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210510,-192,0,192
78,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210507,-189,0,189
79,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210506,-187,0,187
80,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210504,-182,0,182
81,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210503,-182,0,182
82,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210430,-184,0,184
83,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210429,-188,0,188
84,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210428,-189,0,189
85,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210427,-189,0,189
86,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210426,-189,0,189
87,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210423,-121,0,121
88,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210422,-120,0,120
89,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210421,-120,0,120
90,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210420,-131,0,131
91,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210419,-125,0,125
92,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210416,-124,0,124
93,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210415,-84,0,84
94,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210414,-119,0,119
95,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210413,58,0,-58
96,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210412,-56,0,56
97,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210409,-55,0,55
98,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210408,-51,0,51
99,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210407,-49,0,49
100,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210406,-49,0,49
101,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210405,-50,0,50
102,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210402,22,0,-22
103,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210401,22,0,-22
104,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210331,22,0,-22
105,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210330,3,0,-3
106,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210329,2,0,-2
107,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210326,1,0,-1
108,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210325,-27,0,27
109,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210324,-28,0,28
110,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210323,-26,0,26
111,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210322,-1,0,1
112,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210319,-1,0,1
113,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210318,-1,0,1
114,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210317,-1,0,1
115,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210316,-1,0,1
116,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210315,0,0,0
117,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210312,-1,0,1
118,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20210311,3,0,-3
