,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
0,A002020,ฤฺฟภที,20210823,29250,29650,29000,29650,21931,021,12626000
1,A002020,ฤฺฟภที,20210820,30550,30850,29050,29200,104575,021,12626000
2,A002020,ฤฺฟภที,20210819,31100,31950,30350,30550,90008,021,12626000
3,A002020,ฤฺฟภที,20210818,29150,31800,29150,31550,142312,021,12626000
4,A002020,ฤฺฟภที,20210817,30400,30400,28950,29000,73855,021,12626000
5,A002020,ฤฺฟภที,20210813,30850,30850,29500,30400,71911,021,12626000
6,A002020,ฤฺฟภที,20210812,30500,31000,30500,30650,39885,021,12626000
7,A002020,ฤฺฟภที,20210811,30950,31050,30450,30500,40591,021,12626000
8,A002020,ฤฺฟภที,20210810,31450,31550,30600,30700,45555,021,12626000
9,A002020,ฤฺฟภที,20210809,31600,32000,31250,31450,40680,021,12626000
10,A002020,ฤฺฟภที,20210806,31950,31950,31450,31850,35416,021,12626000
11,A002020,ฤฺฟภที,20210805,31350,31750,31200,31750,43150,021,12626000
12,A002020,ฤฺฟภที,20210804,31750,32250,31400,31500,61656,021,12626000
13,A002020,ฤฺฟภที,20210803,30650,31600,30450,31450,62830,021,12626000
14,A002020,ฤฺฟภที,20210802,30600,30800,30500,30650,22177,021,12626000
15,A002020,ฤฺฟภที,20210730,30950,31050,30550,30550,22269,021,12626000
16,A002020,ฤฺฟภที,20210729,30700,31300,30700,30850,32134,021,12626000
17,A002020,ฤฺฟภที,20210728,30700,31050,30600,30650,40516,021,12626000
18,A002020,ฤฺฟภที,20210727,31300,31300,30700,30950,24633,021,12626000
19,A002020,ฤฺฟภที,20210726,30950,31500,30750,30900,28109,021,12626000
20,A002020,ฤฺฟภที,20210723,31150,31250,30700,30950,25839,021,12626000
21,A002020,ฤฺฟภที,20210722,30700,31250,30650,31150,27146,021,12626000
22,A002020,ฤฺฟภที,20210721,30900,30900,30500,30650,30369,021,12626000
23,A002020,ฤฺฟภที,20210720,30400,30850,30300,30650,50921,021,12626000
24,A002020,ฤฺฟภที,20210719,31000,31200,30750,30950,33962,021,12626000
25,A002020,ฤฺฟภที,20210716,31700,31900,30900,31300,45846,021,12626000
26,A002020,ฤฺฟภที,20210715,31600,32100,31450,31700,39084,021,12626000
27,A002020,ฤฺฟภที,20210714,31350,31850,30850,31800,43288,021,12626000
28,A002020,ฤฺฟภที,20210713,31200,31500,31200,31450,39864,021,12626000
29,A002020,ฤฺฟภที,20210712,30500,31450,30500,31200,43289,021,12626000
30,A002020,ฤฺฟภที,20210709,31200,31400,30250,30450,128803,021,12626000
31,A002020,ฤฺฟภที,20210708,32400,32450,31500,31700,85766,021,12626000
32,A002020,ฤฺฟภที,20210707,32750,32750,32150,32200,84174,021,12626000
33,A002020,ฤฺฟภที,20210706,32650,33000,32450,32850,53757,021,12626000
34,A002020,ฤฺฟภที,20210705,33500,33500,32500,32550,70324,021,12626000
35,A002020,ฤฺฟภที,20210702,33700,34500,33200,33300,62374,021,12626000
36,A002020,ฤฺฟภที,20210701,34500,34650,33500,33700,79941,021,12626000
37,A002020,ฤฺฟภที,20210630,34250,34700,33600,34400,103987,021,12626000
38,A002020,ฤฺฟภที,20210629,34250,34700,34000,34200,98486,021,12626000
39,A002020,ฤฺฟภที,20210628,33500,34300,33200,34250,113812,021,12626000
40,A002020,ฤฺฟภที,20210625,33850,34700,33200,33200,234577,021,12626000
41,A002020,ฤฺฟภที,20210624,32350,33450,31950,33300,145248,021,12626000
42,A002020,ฤฺฟภที,20210623,33400,33500,32200,32350,116817,021,12626000
43,A002020,ฤฺฟภที,20210622,31550,33500,31550,33300,235247,021,12626000
44,A002020,ฤฺฟภที,20210621,31700,31900,31300,31450,53818,021,12626000
45,A002020,ฤฺฟภที,20210618,31950,32400,31500,32000,83269,021,12626000
46,A002020,ฤฺฟภที,20210617,32700,32950,31650,31850,134725,021,12626000
47,A002020,ฤฺฟภที,20210616,30650,32450,30550,32300,209855,021,12626000
48,A002020,ฤฺฟภที,20210615,30550,30850,30400,30600,34494,021,12626000
49,A002020,ฤฺฟภที,20210614,30750,30800,30450,30600,38902,021,12626000
50,A002020,ฤฺฟภที,20210611,30700,30900,30550,30750,29687,021,12626000
51,A002020,ฤฺฟภที,20210610,30800,30800,30400,30700,25039,021,12626000
52,A002020,ฤฺฟภที,20210609,30700,31150,30600,30650,34003,021,12626000
53,A002020,ฤฺฟภที,20210608,31150,31150,30650,30700,39237,021,12626000
54,A002020,ฤฺฟภที,20210607,31100,31250,30850,30900,36321,021,12626000
55,A002020,ฤฺฟภที,20210604,31400,31500,30950,31050,35031,021,12626000
56,A002020,ฤฺฟภที,20210603,31100,31450,30950,31400,52648,021,12626000
57,A002020,ฤฺฟภที,20210602,31100,31500,30750,31100,58248,021,12626000
58,A002020,ฤฺฟภที,20210601,30850,31100,30600,30850,55707,021,12626000
59,A002020,ฤฺฟภที,20210531,30100,30950,29800,30850,69885,021,12626000
60,A002020,ฤฺฟภที,20210528,29850,30250,29800,30000,34273,021,12626000
61,A002020,ฤฺฟภที,20210527,30350,30400,29700,29800,61196,021,12626000
62,A002020,ฤฺฟภที,20210526,29600,30450,29600,30300,56426,021,12626000
63,A002020,ฤฺฟภที,20210525,30150,30700,30050,30150,40025,021,12626000
64,A002020,ฤฺฟภที,20210524,30400,30800,29950,30150,61833,021,12626000
65,A002020,ฤฺฟภที,20210521,31600,31750,30400,30750,96915,021,12626000
66,A002020,ฤฺฟภที,20210520,32100,32100,31250,31500,49334,021,12626000
67,A002020,ฤฺฟภที,20210518,31800,32250,31300,32100,56775,021,12626000
68,A002020,ฤฺฟภที,20210517,32800,32800,31200,31450,83920,021,12626000
69,A002020,ฤฺฟภที,20210514,32400,33100,32350,32800,56104,021,12626000
70,A002020,ฤฺฟภที,20210513,31900,32700,31550,32150,73191,021,12626000
71,A002020,ฤฺฟภที,20210512,34300,34300,32450,32650,119139,021,12626000
72,A002020,ฤฺฟภที,20210511,33250,34050,32850,34050,110020,021,12626000
73,A002020,ฤฺฟภที,20210510,33450,33900,33000,33650,106145,021,12626000
74,A002020,ฤฺฟภที,20210507,32150,34000,32050,33000,215460,021,12626000
75,A002020,ฤฺฟภที,20210506,31500,32200,31400,32050,58224,021,12626000
76,A002020,ฤฺฟภที,20210504,31700,32100,30500,31400,116467,021,12626000
77,A002020,ฤฺฟภที,20210503,31750,32400,31500,31650,67761,021,12626000
78,A002020,ฤฺฟภที,20210430,32500,32800,31650,31750,81129,021,12626000
79,A002020,ฤฺฟภที,20210429,31900,32650,31500,32350,81472,021,12626000
80,A002020,ฤฺฟภที,20210428,33200,33400,31700,31800,180746,021,12626000
81,A002020,ฤฺฟภที,20210427,33750,33750,32950,33300,109578,021,12626000
82,A002020,ฤฺฟภที,20210426,32150,33650,31950,33600,203431,021,12626000
83,A002020,ฤฺฟภที,20210423,31600,32800,31150,32100,143007,021,12626000
84,A002020,ฤฺฟภที,20210422,32950,33350,31750,31850,141169,021,12626000
85,A002020,ฤฺฟภที,20210421,32500,33150,32200,32650,102533,021,12626000
86,A002020,ฤฺฟภที,20210420,31850,33200,31700,32600,173375,021,12626000
87,A002020,ฤฺฟภที,20210419,32150,32450,31300,31850,139569,021,12626000
88,A002020,ฤฺฟภที,20210416,31550,32800,31300,32200,215994,021,12626000
89,A002020,ฤฺฟภที,20210415,32550,32550,31000,31550,258846,021,12626000
90,A002020,ฤฺฟภที,20210414,32450,33350,31800,32650,261446,021,12626000
91,A002020,ฤฺฟภที,20210413,34300,34400,32400,32400,441623,021,12626000
92,A002020,ฤฺฟภที,20210412,35500,37350,33950,33950,1414302,021,12626000
93,A002020,ฤฺฟภที,20210409,29650,38800,29450,35500,2718908,021,12626000
94,A002020,ฤฺฟภที,20210408,29650,30200,28500,29850,272153,021,12626000
95,A002020,ฤฺฟภที,20210407,28900,30350,28800,29650,495260,021,12626000
96,A002020,ฤฺฟภที,20210406,27100,29950,27050,29000,1133760,021,12626000
97,A002020,ฤฺฟภที,20210405,27400,27600,26800,27100,252243,021,12626000
98,A002020,ฤฺฟภที,20210402,26450,27750,26150,27150,776511,021,12626000
99,A002020,ฤฺฟภที,20210401,23450,26500,23300,25800,1242039,021,12626000
100,A002020,ฤฺฟภที,20210331,23250,23400,23000,23200,42540,021,12626000
101,A002020,ฤฺฟภที,20210330,23250,23350,22850,23150,60659,021,12626000
102,A002020,ฤฺฟภที,20210329,23650,23650,23100,23250,48188,021,12626000
103,A002020,ฤฺฟภที,20210326,23400,23650,23250,23550,84134,021,12626000
104,A002020,ฤฺฟภที,20210325,22900,23300,22900,23300,48505,021,12626000
105,A002020,ฤฺฟภที,20210324,23250,23900,22700,23150,147886,021,12626000
106,A002020,ฤฺฟภที,20210323,22850,22850,22250,22400,58103,021,12626000
107,A002020,ฤฺฟภที,20210322,22250,22700,22200,22700,88684,021,12626000
108,A002020,ฤฺฟภที,20210319,21950,22250,21750,22050,61627,021,12626000
109,A002020,ฤฺฟภที,20210318,22000,22200,21900,22150,74364,021,12626000
110,A002020,ฤฺฟภที,20210317,22300,22400,21850,21950,50307,021,12626000
111,A002020,ฤฺฟภที,20210316,22250,22600,22150,22300,67432,021,12626000
112,A002020,ฤฺฟภที,20210315,22350,22350,21900,22250,41600,021,12626000
113,A002020,ฤฺฟภที,20210312,21750,22200,21700,22150,37927,021,12626000
114,A002020,ฤฺฟภที,20210311,21250,21700,21250,21650,26696,021,12626000
115,A002020,ฤฺฟภที,20210310,21650,21650,21100,21300,42895,021,12626000
116,A002020,ฤฺฟภที,20210309,21700,21700,21000,21400,78061,021,12626000
117,A002020,ฤฺฟภที,20210308,22000,22200,21800,21800,48611,021,12626000
118,A002020,ฤฺฟภที,20210305,21900,21950,21550,21900,56107,021,12626000
119,A002020,ฤฺฟภที,20210304,22350,22550,22000,22200,64488,021,12626000
120,A002020,ฤฺฟภที,20210303,22200,22350,22000,22350,53077,021,12626000
121,A002020,ฤฺฟภที,20210302,22900,23050,22150,22350,104748,021,12626000
122,A002020,ฤฺฟภที,20210226,22650,23000,22250,22700,106243,021,12626000
123,A002020,ฤฺฟภที,20210225,23500,23500,22800,23200,168990,021,12626000
124,A002020,ฤฺฟภที,20210224,22800,23500,22150,22350,173298,021,12626000
125,A002020,ฤฺฟภที,20210223,22750,23100,22600,22700,129410,021,12626000
126,A002020,ฤฺฟภที,20210222,22850,23600,22600,23100,293121,021,12626000
127,A002020,ฤฺฟภที,20210219,23700,30400,23100,23350,3533405,021,12626000
128,A002020,ฤฺฟภที,20210218,24100,24150,23550,23800,86513,021,12626000
129,A002020,ฤฺฟภที,20210217,23950,24250,23400,24100,81017,021,12626000
130,A002020,ฤฺฟภที,20210216,23900,24000,23400,23900,58019,021,12626000
131,A002020,ฤฺฟภที,20210215,23200,23750,23200,23600,67176,021,12626000
132,A002020,ฤฺฟภที,20210210,23000,23150,22650,23150,64263,021,12626000
133,A002020,ฤฺฟภที,20210209,24150,24300,22500,23000,183027,021,12626000
134,A002020,ฤฺฟภที,20210208,23350,24550,23350,24150,245366,021,12626000
135,A002020,ฤฺฟภที,20210205,22400,23650,22400,23150,190774,021,12626000
136,A002020,ฤฺฟภที,20210204,22250,22450,21850,22300,66006,021,12626000
137,A002020,ฤฺฟภที,20210203,22000,22600,21750,22250,143428,021,12626000
138,A002020,ฤฺฟภที,20210202,21500,22650,20900,21850,443373,021,12626000
139,A002020,ฤฺฟภที,20210201,20100,20750,19900,20700,41194,021,12626000
140,A002020,ฤฺฟภที,20210129,21900,22000,20050,20250,177505,021,12626000
141,A002020,ฤฺฟภที,20210128,22050,22300,21650,21750,62525,021,12626000
142,A002020,ฤฺฟภที,20210127,23000,23050,22550,22700,40089,021,12626000
143,A002020,ฤฺฟภที,20210126,22950,23500,22800,22850,65988,021,12626000
144,A002020,ฤฺฟภที,20210125,22650,23100,22550,22950,37614,021,12626000
145,A002020,ฤฺฟภที,20210122,23200,23250,22550,22600,91739,021,12626000
146,A002020,ฤฺฟภที,20210121,22000,23200,22000,23100,130529,021,12626000
147,A002020,ฤฺฟภที,20210120,21700,22150,21600,22000,38045,021,12626000
148,A002020,ฤฺฟภที,20210119,21150,21850,20900,21550,72714,021,12626000
149,A002020,ฤฺฟภที,20210118,22000,22250,21000,21150,128203,021,12626000
150,A002020,ฤฺฟภที,20210115,22800,23050,22250,22250,60622,021,12626000
151,A002020,ฤฺฟภที,20210114,22700,23100,22600,22800,59901,021,12626000
152,A002020,ฤฺฟภที,20210113,22800,23300,22700,22800,97337,021,12626000
153,A002020,ฤฺฟภที,20210112,22850,23700,22400,22800,139177,021,12626000
154,A002020,ฤฺฟภที,20210111,24600,24700,22450,22950,192638,021,12626000
155,A002020,ฤฺฟภที,20210108,22800,24500,22650,24000,272829,021,12626000
156,A002020,ฤฺฟภที,20210107,22600,22950,22200,22800,142637,021,12626000
157,A002020,ฤฺฟภที,20210106,21750,22500,21650,22400,199065,021,12626000
158,A002020,ฤฺฟภที,20210105,21550,21850,21200,21650,52951,021,12626000
159,A002020,ฤฺฟภที,20210104,21850,21900,21400,21650,66373,021,12626000
160,A002020,ฤฺฟภที,20201230,21600,21850,21500,21800,40981,021,12626000
161,A002020,ฤฺฟภที,20201229,21750,21850,21400,21700,44083,021,12626000
162,A002020,ฤฺฟภที,20201228,21900,22050,21750,21900,47640,021,12626000
163,A002020,ฤฺฟภที,20201224,21350,22100,21350,21800,58770,021,12626000
164,A002020,ฤฺฟภที,20201223,21450,21700,20850,21500,76557,021,12626000
165,A002020,ฤฺฟภที,20201222,21900,21900,21300,21500,95016,021,12626000
166,A002020,ฤฺฟภที,20201221,22300,22500,21800,21950,103511,021,12626000
167,A002020,ฤฺฟภที,20201218,23400,23400,22300,22300,193521,021,12626000
168,A002020,ฤฺฟภที,20201217,22250,22350,22000,22300,48761,021,12626000
169,A002020,ฤฺฟภที,20201216,22100,22400,21950,22200,60684,021,12626000
170,A002020,ฤฺฟภที,20201215,22200,22200,21750,21950,48023,021,12626000
171,A002020,ฤฺฟภที,20201214,22400,22400,21850,21950,61365,021,12626000
172,A002020,ฤฺฟภที,20201211,21950,22500,21650,22300,100025,021,12626000
173,A002020,ฤฺฟภที,20201210,21550,23350,21500,21800,257860,021,12626000
174,A002020,ฤฺฟภที,20201209,21500,21800,21450,21700,55068,021,12626000
175,A002020,ฤฺฟภที,20201208,22050,22050,21350,21500,56203,021,12626000
176,A002020,ฤฺฟภที,20201207,22100,22100,21300,21800,58548,021,12626000
177,A002020,ฤฺฟภที,20201204,22300,22350,21800,21800,64630,021,12626000
178,A002020,ฤฺฟภที,20201203,21650,22350,21550,22250,88150,021,12626000
179,A002020,ฤฺฟภที,20201202,21550,21750,21300,21600,54578,021,12626000
180,A002020,ฤฺฟภที,20201201,21400,21550,21300,21550,25254,021,12626000
181,A002020,ฤฺฟภที,20201130,21800,21800,21250,21250,32053,021,12626000
182,A002020,ฤฺฟภที,20201127,21450,21650,21250,21550,25613,021,12626000
183,A002020,ฤฺฟภที,20201126,21500,21750,21250,21400,22045,021,12626000
184,A002020,ฤฺฟภที,20201125,22150,22250,21200,21500,74676,021,12626000
185,A002020,ฤฺฟภที,20201124,21900,22050,21700,21950,59810,021,12626000
186,A002020,ฤฺฟภที,20201123,21450,21900,21300,21600,53535,021,12626000
187,A002020,ฤฺฟภที,20201120,21250,21600,20900,21400,28575,021,12626000
188,A002020,ฤฺฟภที,20201119,21400,21400,20800,21250,44380,021,12626000
189,A002020,ฤฺฟภที,20201118,21250,21650,21050,21550,39019,021,12626000
190,A002020,ฤฺฟภที,20201117,20900,21800,20900,21300,76008,021,12626000
191,A002020,ฤฺฟภที,20201116,20750,21150,20650,20800,41853,021,12626000
192,A002020,ฤฺฟภที,20201113,20800,20800,20300,20700,25248,021,12626000
193,A002020,ฤฺฟภที,20201112,20850,20850,20500,20600,35953,021,12626000
194,A002020,ฤฺฟภที,20201111,20600,20800,20150,20800,40215,021,12626000
195,A002020,ฤฺฟภที,20201110,20450,20750,20350,20550,42137,021,12626000
196,A002020,ฤฺฟภที,20201109,19950,20450,19800,20400,60255,021,12626000
197,A002020,ฤฺฟภที,20201106,20150,20200,19900,19950,42254,021,12626000
198,A002020,ฤฺฟภที,20201105,19200,20350,19200,20100,210765,021,12626000
199,A002020,ฤฺฟภที,20201104,21000,21300,20600,21000,27393,021,12626000
200,A002020,ฤฺฟภที,20201103,20250,21000,20200,21000,47317,021,12626000
201,A002020,ฤฺฟภที,20201102,20150,20600,20150,20250,19923,021,12626000
202,A002020,ฤฺฟภที,20201030,20100,20550,19850,20250,28022,021,12626000
203,A002020,ฤฺฟภที,20201029,19700,20300,19700,20250,28683,021,12626000
204,A002020,ฤฺฟภที,20201028,20150,20400,19900,20250,23941,021,12626000
205,A002020,ฤฺฟภที,20201027,19650,20250,19500,20050,36204,021,12626000
206,A002020,ฤฺฟภที,20201026,20450,20700,19900,19900,36018,021,12626000
207,A002020,ฤฺฟภที,20201023,20300,20450,20150,20400,23591,021,12626000
208,A002020,ฤฺฟภที,20201022,20650,20900,20300,20300,26747,021,12626000
209,A002020,ฤฺฟภที,20201021,21100,21100,20650,20750,41322,021,12626000
210,A002020,ฤฺฟภที,20201020,20700,21100,20450,21000,22847,021,12626000
211,A002020,ฤฺฟภที,20201019,21300,21400,20750,21000,23940,021,12626000
212,A002020,ฤฺฟภที,20201016,21400,21500,20600,21150,43225,021,12626000
213,A002020,ฤฺฟภที,20201015,21750,21800,21050,21400,41482,021,12626000
214,A002020,ฤฺฟภที,20201014,21900,22000,21500,21700,23434,021,12626000
215,A002020,ฤฺฟภที,20201013,22000,22400,21300,21800,72875,021,12626000
216,A002020,ฤฺฟภที,20201012,22250,22250,21500,21750,33855,021,12626000
217,A002020,ฤฺฟภที,20201008,22000,22200,21750,22000,25707,021,12626000
218,A002020,ฤฺฟภที,20201007,21600,21950,21500,21950,28431,021,12626000
219,A002020,ฤฺฟภที,20201006,21950,22450,21700,21800,49576,021,12626000
220,A002020,ฤฺฟภที,20201005,21150,22050,21100,22000,62646,021,12626000
221,A002020,ฤฺฟภที,20200929,21150,21300,20850,21000,36533,021,12626000
222,A002020,ฤฺฟภที,20200928,20150,20900,20150,20900,42246,021,12626000
223,A002020,ฤฺฟภที,20200925,20650,20650,19900,20100,60613,021,12626000
224,A002020,ฤฺฟภที,20200924,20900,21400,20050,20500,80485,021,12626000
225,A002020,ฤฺฟภที,20200923,21650,21800,20700,21700,66351,021,12626000
226,A002020,ฤฺฟภที,20200922,22150,22400,21150,21450,127950,021,12626000
227,A002020,ฤฺฟภที,20200921,22800,23150,22050,22450,98010,021,12626000
228,A002020,ฤฺฟภที,20200918,23200,23400,22500,22850,77330,021,12626000
229,A002020,ฤฺฟภที,20200917,23500,23750,22700,23300,80488,021,12626000
230,A002020,ฤฺฟภที,20200916,24100,24100,23300,23450,86094,021,12626000
231,A002020,ฤฺฟภที,20200915,24200,24350,23500,24100,91399,021,12626000
232,A002020,ฤฺฟภที,20200914,23400,25050,23350,24000,307295,021,12626000
233,A002020,ฤฺฟภที,20200911,22500,23300,22150,23150,115554,021,12626000
234,A002020,ฤฺฟภที,20200910,22100,22750,21950,22650,120365,021,12626000
235,A002020,ฤฺฟภที,20200909,21700,22300,21400,21850,64896,021,12626000
236,A002020,ฤฺฟภที,20200908,22950,22950,21800,22000,101829,021,12626000
237,A002020,ฤฺฟภที,20200907,22150,22900,21900,22650,136305,021,12626000
238,A002020,ฤฺฟภที,20200904,20950,22100,20850,22000,133479,021,12626000
239,A002020,ฤฺฟภที,20200903,23000,23100,21800,22300,117036,021,12626000
240,A002020,ฤฺฟภที,20200902,22600,23050,22050,22850,146956,021,12626000
241,A002020,ฤฺฟภที,20200901,21650,22800,21650,22400,184177,021,12626000
242,A002020,ฤฺฟภที,20200831,22550,22700,21450,21450,275127,021,12626000
243,A002020,ฤฺฟภที,20200828,21650,24450,21650,23000,923864,021,12626000
244,A002020,ฤฺฟภที,20200827,20450,22000,20100,21400,408066,021,12626000
245,A002020,ฤฺฟภที,20200826,20800,20800,20250,20350,60922,021,12626000
246,A002020,ฤฺฟภที,20200825,20750,21150,20500,20900,93197,021,12626000
247,A002020,ฤฺฟภที,20200824,19150,20600,19150,20600,155895,021,12626000
248,A002020,ฤฺฟภที,20200821,19150,20900,18950,19350,166086,021,12626000
249,A002020,ฤฺฟภที,20200820,20000,20000,18800,19150,106482,021,12626000
250,A002020,ฤฺฟภที,20200819,19900,20150,19600,20100,41549,021,12626000
251,A002020,ฤฺฟภที,20200818,21050,21100,19300,19900,132054,021,12626000
252,A002020,ฤฺฟภที,20200814,20500,20700,19800,20300,79591,021,12626000
253,A002020,ฤฺฟภที,20200813,21250,21350,20500,20500,78969,021,12626000
254,A002020,ฤฺฟภที,20200812,21500,21500,20600,20800,91541,021,12626000
255,A002020,ฤฺฟภที,20200811,21200,21600,20800,21300,99989,021,12626000
256,A002020,ฤฺฟภที,20200810,20200,22700,20100,21200,481638,021,12626000
257,A002020,ฤฺฟภที,20200807,20000,20050,19550,20000,74622,021,12626000
258,A002020,ฤฺฟภที,20200806,19350,20400,19300,19850,148293,021,12626000
259,A002020,ฤฺฟภที,20200805,18900,19550,18850,19300,80231,021,12626000
260,A002020,ฤฺฟภที,20200804,18550,19150,18450,19000,47802,021,12626000
261,A002020,ฤฺฟภที,20200803,18750,18900,18400,18550,37929,021,12626000
262,A002020,ฤฺฟภที,20200731,19050,19200,18750,18800,45249,021,12626000
263,A002020,ฤฺฟภที,20200730,19300,19450,19000,19200,47119,021,12626000
264,A002020,ฤฺฟภที,20200729,18900,19950,18700,19150,78024,021,12626000
265,A002020,ฤฺฟภที,20200728,19250,19300,18900,18900,41666,021,12626000
266,A002020,ฤฺฟภที,20200727,18800,19400,18800,19250,57490,021,12626000
267,A002020,ฤฺฟภที,20200724,19200,19400,18800,18900,52411,021,12626000
268,A002020,ฤฺฟภที,20200723,19550,19550,19050,19300,54989,021,12626000
269,A002020,ฤฺฟภที,20200722,19200,19700,18850,19400,90551,021,12626000
270,A002020,ฤฺฟภที,20200721,18400,19550,18400,19200,145835,021,12626000
271,A002020,ฤฺฟภที,20200720,18600,18800,18150,18350,56696,021,12626000
272,A002020,ฤฺฟภที,20200717,18900,19000,18500,18700,61542,021,12626000
273,A002020,ฤฺฟภที,20200716,18850,19500,18850,19000,64278,021,12626000
274,A002020,ฤฺฟภที,20200715,19000,19200,18850,18950,41743,021,12626000
275,A002020,ฤฺฟภที,20200714,18950,19100,18750,18900,31564,021,12626000
276,A002020,ฤฺฟภที,20200713,19100,19250,18800,19000,59486,021,12626000
277,A002020,ฤฺฟภที,20200710,18950,20000,18550,19050,151614,021,12626000
